,iso2,nc_2,flow,sum_2016,sum_2017,sum_2018,sum_2019,sum_2020,sum_2021,name
264,BE,35,1,568544706.0,581346921.0,624505110.0,595518329.0,561167990.0,580165854.0,Belgium
265,BE,35,2,778237660.0,814034769.0,879638571.0,930399685.0,904970069.0,956333085.0,Belgium
266,BE,36,1,20832316.0,20474796.0,26853262.0,33748021.0,33180478.0,40947481.0,Belgium
267,BE,36,2,27527536.0,30184199.0,34703416.0,31501193.0,34950485.0,41819214.0,Belgium
268,BE,37,1,287087174.0,262677720.0,429893576.0,391481333.0,217676347.0,359104518.0,Belgium
269,BE,37,2,754776307.0,724017718.0,893867097.0,877955641.0,736913689.0,771301335.0,Belgium
270,BE,38,1,4850101149.0,5398127041.0,5967170237.0,6446528914.0,7299275497.0,9351670237.0,Belgium
271,BE,38,2,6594273642.0,6890714523.0,8017781142.0,8909564901.0,9210692557.0,11163476938.0,Belgium
272,BE,39,1,15509509109.0,16668712332.0,16982404153.0,16575992605.0,14844310274.0,20031435819.0,Belgium
273,BE,39,2,24417717363.0,26234318160.0,27627948616.0,26308976172.0,24113127355.0,32446837988.0,Belgium
274,BE,40,1,3861438614.0,4143869296.0,4199721210.0,4030429595.0,3635690146.0,4344538296.0,Belgium
275,BE,40,2,3987375175.0,4156724434.0,4295938231.0,4364022697.0,3901983310.0,4527447410.0,Belgium
276,BE,41,1,93940164.0,80195888.0,60180343.0,45684780.0,30769455.0,63662877.0,Belgium
277,BE,41,2,148909683.0,169730613.0,139840565.0,91810688.0,68150424.0,107694702.0,Belgium
278,BE,42,1,1081349867.0,1112490744.0,1159676221.0,1242621653.0,948317489.0,980403721.0,Belgium
279,BE,42,2,1254610293.0,1305665822.0,1314182720.0,1318520007.0,982450795.0,1072327509.0,Belgium
280,BE,43,1,15701203.0,19362447.0,16261007.0,13979214.0,10960051.0,14962865.0,Belgium
281,BE,43,2,12634408.0,13988984.0,14733608.0,11646917.0,12198075.0,17882038.0,Belgium
282,BE,44,1,2538921593.0,2588779721.0,2695983740.0,2664654186.0,2677344284.0,3441135784.0,Belgium
283,BE,44,2,2322718869.0,2439954185.0,2565708962.0,2741376077.0,2964905506.0,3848460641.0,Belgium
284,BE,45,1,12476326.0,12819901.0,16367675.0,14110546.0,14111505.0,15061406.0,Belgium
285,BE,45,2,7744141.0,5055841.0,4259346.0,5508563.0,5864514.0,5953420.0,Belgium
286,BE,46,1,25809572.0,26741034.0,26214480.0,31191528.0,28910785.0,44276065.0,Belgium
287,BE,46,2,15273823.0,16444130.0,18492527.0,20627975.0,19347315.0,25273437.0,Belgium
288,BE,47,1,628166397.0,658494393.0,650285245.0,528074179.0,415410056.0,495617418.0,Belgium
289,BE,47,2,666872100.0,689148405.0,693016872.0,570116719.0,372699842.0,490367600.0,Belgium
290,BE,48,1,4007792722.0,4140686345.0,4328892137.0,4093967580.0,3898494744.0,4612455222.0,Belgium
291,BE,48,2,3805468120.0,3967137709.0,3879297868.0,3928970299.0,3547008616.0,4243322481.0,Belgium
292,BE,49,1,738677915.0,737663850.0,750497307.0,710463815.0,654668057.0,776693099.0,Belgium
293,BE,49,2,991545777.0,919725707.0,936778118.0,770794305.0,656096931.0,670393117.0,Belgium
294,BE,50,1,7254246.0,5409036.0,5985022.0,5953538.0,4086848.0,3810254.0,Belgium
295,BE,50,2,6114734.0,3653147.0,4222006.0,3832681.0,1613763.0,1824767.0,Belgium
296,BE,51,1,96712435.0,94360066.0,71790231.0,59445324.0,44928212.0,49269106.0,Belgium
297,BE,51,2,107990238.0,106494880.0,85242162.0,79080164.0,61043727.0,58205993.0,Belgium
298,BE,52,1,283270824.0,301418375.0,249751974.0,210399341.0,182630849.0,185253122.0,Belgium
299,BE,52,2,296129743.0,319803485.0,271265354.0,243971674.0,204194253.0,201319626.0,Belgium
300,BE,53,1,146368554.0,138792576.0,148215188.0,178802582.0,153716556.0,200161081.0,Belgium
301,BE,53,2,262818796.0,267641448.0,345494632.0,440177518.0,313127797.0,420687008.0,Belgium
302,BE,54,1,648348937.0,654702924.0,717234591.0,659424863.0,552580610.0,662818496.0,Belgium
303,BE,54,2,507921156.0,507683534.0,713290367.0,720961927.0,600825227.0,712056472.0,Belgium
304,BE,55,1,455412184.0,407691704.0,488284142.0,515719665.0,429713189.0,494580972.0,Belgium
305,BE,55,2,812434785.0,733451028.0,829198659.0,842724029.0,749764404.0,874509095.0,Belgium
306,BE,56,1,375315354.0,470619420.0,477971430.0,473831639.0,444948465.0,490708595.0,Belgium
307,BE,56,2,227684344.0,465759079.0,485300871.0,493727780.0,462691030.0,504691843.0,Belgium
308,BE,57,1,241383451.0,237598965.0,224768414.0,224730378.0,211098186.0,247456505.0,Belgium
309,BE,57,2,1548088223.0,1548141044.0,1463122060.0,1432975771.0,1280435060.0,1371228782.0,Belgium
310,BE,58,1,86210361.0,76464250.0,72816760.0,69928634.0,65766474.0,78883402.0,Belgium
311,BE,58,2,220917202.0,195324860.0,178710118.0,169582684.0,136282103.0,155797860.0,Belgium
312,BE,59,1,132117061.0,139900671.0,151718706.0,151368383.0,147850723.0,179121450.0,Belgium
313,BE,59,2,412142846.0,456800298.0,435433314.0,430186468.0,408692401.0,454489297.0,Belgium
314,BE,60,1,139654800.0,125381242.0,115568723.0,112725408.0,107324425.0,112388079.0,Belgium
315,BE,60,2,146185541.0,144431147.0,130542200.0,131440145.0,117430303.0,114690584.0,Belgium
316,BE,61,1,4094567416.0,4188003198.0,4368128247.0,4474525445.0,4006046029.0,4435626900.0,Belgium
317,BE,61,2,4558242082.0,4718823562.0,4896983659.0,5030023935.0,4380008687.0,4656784579.0,Belgium
318,BE,62,1,3474932980.0,3430220963.0,3570772302.0,3728408274.0,3284341991.0,3185149163.0,Belgium
319,BE,62,2,3013364417.0,2969699361.0,3034579747.0,3171827389.0,2723137180.0,2678187797.0,Belgium
320,BE,63,1,980983446.0,962571168.0,976177636.0,976963575.0,1790828288.0,1112680738.0,Belgium
321,BE,63,2,912968715.0,910593237.0,917785401.0,962241286.0,1211676784.0,1035581931.0,Belgium
322,BE,64,1,3647324202.0,4168549780.0,4205690896.0,4443497751.0,4013111180.0,3834341900.0,Belgium
323,BE,64,2,5350388139.0,5858058356.0,5966206582.0,6251616255.0,6424378128.0,6021139285.0,Belgium
324,BE,65,1,169064465.0,190107129.0,198021732.0,207849090.0,192478019.0,231464638.0,Belgium
325,BE,65,2,189333441.0,216973710.0,214360474.0,207600109.0,222014837.0,238900442.0,Belgium
326,BE,66,1,44435398.0,45385997.0,46360331.0,55395095.0,54258024.0,69581775.0,Belgium
327,BE,66,2,34030915.0,38724008.0,35876893.0,43250847.0,41202907.0,46661897.0,Belgium
328,BE,67,1,38395763.0,39074151.0,39439503.0,44334834.0,44251321.0,57339740.0,Belgium
329,BE,67,2,30009205.0,29372453.0,27949315.0,30505116.0,30381612.0,34803836.0,Belgium
330,BE,68,1,739589435.0,769773662.0,780416940.0,759190428.0,791753613.0,932702298.0,Belgium
331,BE,68,2,874435287.0,936100021.0,1022470250.0,1087908289.0,1066373907.0,1155433383.0,Belgium
332,BE,69,1,751908668.0,770118333.0,833218890.0,857957851.0,822963604.0,1028110989.0,Belgium
333,BE,69,2,678477214.0,700098914.0,791420538.0,787621575.0,733274466.0,918711399.0,Belgium
334,BE,70,1,1606937420.0,1639326901.0,1656608948.0,1765759065.0,1722142229.0,2016846853.0,Belgium
335,BE,70,2,1800347894.0,1892704068.0,2003314828.0,1974052458.0,1813410569.0,2105476761.0,Belgium
336,BE,71,1,15945258236.0,13409272764.0,15442392522.0,14000537011.0,12698984154.0,16972263939.0,Belgium
337,BE,71,2,16952211237.0,15775511014.0,15704862797.0,16156071331.0,13837393353.0,18831186008.0,Belgium
338,BE,72,1,8636071129.0,11467253874.0,12780012677.0,10632150709.0,8437221588.0,15281291523.0,Belgium
339,BE,72,2,11981240380.0,15389313052.0,16627188263.0,15063952983.0,12007321135.0,18187963127.0,Belgium
340,BE,73,1,4220320387.0,4490003430.0,4758138835.0,4826239623.0,4640756891.0,5344574473.0,Belgium
341,BE,73,2,4221490688.0,4591855098.0,4785208897.0,4834326944.0,4550421320.0,5241631013.0,Belgium
342,BE,74,1,2727428454.0,3299605940.0,3588770909.0,3209156569.0,3540802352.0,4580753133.0,Belgium
343,BE,74,2,1781006024.0,2175236248.0,3149272447.0,3072808997.0,3118292543.0,4449619651.0,Belgium
344,BE,75,1,373665998.0,444844144.0,465921299.0,432131057.0,478168953.0,628127863.0,Belgium
345,BE,75,2,263374949.0,302599896.0,273945734.0,254618761.0,353610066.0,368653457.0,Belgium
346,BE,76,1,2544914999.0,2722307626.0,2888037708.0,2752523004.0,2429576696.0,3263284530.0,Belgium
347,BE,76,2,2701192074.0,2741785261.0,2952753817.0,2865979282.0,2546197784.0,3325507436.0,Belgium
348,BE,78,1,138452359.0,151688816.0,176275494.0,114638672.0,167831544.0,135276537.0,Belgium
349,BE,78,2,300041499.0,358027391.0,315759830.0,356178318.0,217945275.0,389185864.0,Belgium
350,BE,79,1,779771176.0,1040233156.0,918224413.0,787394960.0,721020193.0,940267326.0,Belgium
351,BE,79,2,921375268.0,1203309822.0,1631686023.0,1147755359.0,1133397912.0,1481617266.0,Belgium
352,BE,80,1,135491020.0,136468386.0,146288543.0,129283246.0,102314536.0,212590366.0,Belgium
353,BE,80,2,201853749.0,219348981.0,218713082.0,191682002.0,187836924.0,388014522.0,Belgium
354,BE,81,1,196398029.0,250752734.0,690652714.0,386682472.0,274986026.0,423066141.0,Belgium
355,BE,81,2,110425230.0,145774166.0,309459231.0,267554581.0,195363028.0,287680040.0,Belgium
356,BE,82,1,1437580170.0,1491301924.0,1471830827.0,1491999078.0,1289994646.0,1565449427.0,Belgium
357,BE,82,2,1580551049.0,1615915321.0,1521961073.0,1453797281.0,1289623452.0,1492075879.0,Belgium
358,BE,83,1,959369928.0,1021106000.0,998727619.0,1011818913.0,934866013.0,1069851916.0,Belgium
359,BE,83,2,482005757.0,517334801.0,516894773.0,528249706.0,518930749.0,590768938.0,Belgium
360,BE,84,1,28203999025.0,29541963519.0,29932635082.0,30284605478.0,27749054690.0,32523129525.0,Belgium
361,BE,84,2,26388715419.0,27034186564.0,27941244091.0,28207700979.0,26095120078.0,29429244882.0,Belgium
362,BE,85,1,15329304113.0,15895556833.0,16178001636.0,20127122300.0,20621395713.0,23525989188.0,Belgium
363,BE,85,2,12538721346.0,12892260288.0,12977447700.0,13956455570.0,13978722625.0,15208616543.0,Belgium
364,BE,86,1,233631219.0,194483999.0,211620076.0,223031998.0,243224959.0,328827983.0,Belgium
365,BE,86,2,184472469.0,188464489.0,164978374.0,178915075.0,191258891.0,232931181.0,Belgium
366,BE,87,1,43997052990.0,47012514162.0,48060469911.0,52694263108.0,44287499362.0,42560866533.0,Belgium
367,BE,87,2,41060417359.0,43313011082.0,43651867242.0,49541741873.0,43325102337.0,43560999052.0,Belgium
368,BE,88,1,906907223.0,803925156.0,851239652.0,1483528912.0,1253782505.0,1756227339.0,Belgium
369,BE,88,2,1043402635.0,1297544063.0,1059574209.0,1103453556.0,702322266.0,749233678.0,Belgium
370,BE,89,1,2736778520.0,948627835.0,543820996.0,355040329.0,301394000.0,531227951.0,Belgium
371,BE,89,2,128437783.0,362665684.0,1209620139.0,438513014.0,134543468.0,186605927.0,Belgium
372,BE,90,1,11199552112.0,11370242923.0,10860860551.0,11426490674.0,10714393175.0,11891688070.0,Belgium
373,BE,90,2,12557133099.0,12935719889.0,11384080025.0,11767388201.0,11022487828.0,11929463288.0,Belgium
374,BE,91,1,228543896.0,221369087.0,198621824.0,218838535.0,218882817.0,269091362.0,Belgium
375,BE,91,2,204525943.0,214177741.0,194696230.0,200380151.0,194600128.0,226711231.0,Belgium
376,BE,92,1,71202636.0,92769605.0,121828722.0,136167673.0,145288487.0,166152355.0,Belgium
377,BE,92,2,71513203.0,91432686.0,105558517.0,111168718.0,122376185.0,128567180.0,Belgium
378,BE,93,1,45291296.0,184775438.0,62256957.0,79551274.0,62319586.0,63488831.0,Belgium
379,BE,93,2,69024591.0,420027178.0,78190521.0,82259468.0,67896560.0,70443000.0,Belgium
380,BE,94,1,3311796085.0,3297645366.0,3278500184.0,3529489793.0,3442860772.0,4375939054.0,Belgium
381,BE,94,2,2208335622.0,2290095517.0,2251406475.0,2381820681.0,2391447204.0,2849124682.0,Belgium
382,BE,95,1,1778617533.0,1826526961.0,1738344590.0,1822830539.0,1830518730.0,2455727437.0,Belgium
383,BE,95,2,1569656080.0,1539122817.0,1419538430.0,1511299482.0,1564291115.0,1933649959.0,Belgium
384,BE,96,1,799947550.0,892169206.0,923813040.0,917484432.0,948250578.0,973351779.0,Belgium
385,BE,96,2,1111025474.0,1200936993.0,1211135749.0,1207961393.0,1196035859.0,1163326901.0,Belgium
386,BE,97,1,106429389.0,133984515.0,139487493.0,229823316.0,293480891.0,399908161.0,Belgium
387,BE,97,2,156281603.0,227025393.0,163505279.0,137600495.0,121873302.0,224836972.0,Belgium
388,BE,99,1,2754993601.0,4030986893.0,810904709.0,810078091.0,642221915.0,746397613.0,Belgium
389,BE,99,2,7048724815.0,8537761417.0,2876643443.0,1947094789.0,1830207728.0,2106469998.0,Belgium
390,BE,TO,1,342831380309.0,362585594369.0,385355124257.0,383064724049.0,347959613733.0,432069180335.0,Belgium
391,BE,TO,2,359757326643.0,380590405102.0,396270037460.0,399102183045.0,369672961987.0,461622347860.0,Belgium
392,BG,01,1,23577106.0,39099820.0,31853906.0,32980186.0,31070472.0,26704000.0,Bulgaria
393,BG,01,2,40555691.0,64074646.0,45647024.0,40955970.0,40940123.0,38944441.0,Bulgaria
394,BG,02,1,339409971.0,377441707.0,373793042.0,429064596.0,399768261.0,406120102.0,Bulgaria
395,BG,02,2,180771777.0,188709145.0,194250488.0,158961326.0,115474019.0,149571628.0,Bulgaria
396,BG,03,1,75087528.0,91377928.0,91696151.0,98472897.0,83401143.0,99948275.0,Bulgaria
397,BG,03,2,28870174.0,41793659.0,36703955.0,38371036.0,34030247.0,43128620.0,Bulgaria
398,BG,04,1,201661578.0,242786054.0,235815244.0,255276754.0,247917348.0,306322878.0,Bulgaria
399,BG,04,2,174146045.0,200381835.0,191248236.0,202078492.0,200197941.0,228199489.0,Bulgaria
400,BG,05,1,13235905.0,17083855.0,20527929.0,22761179.0,19520931.0,22450867.0,Bulgaria
401,BG,05,2,7020513.0,14252384.0,15978048.0,14787174.0,12317463.0,16738818.0,Bulgaria
402,BG,06,1,24682752.0,30606494.0,30151051.0,27146204.0,26901916.0,31853746.0,Bulgaria
403,BG,06,2,9929670.0,9858220.0,9365332.0,12596989.0,18928778.0,14796774.0,Bulgaria
404,BG,07,1,133798765.0,154236760.0,168001421.0,184954843.0,191648563.0,234682645.0,Bulgaria
405,BG,07,2,85990765.0,120020271.0,122045175.0,149477474.0,114675320.0,141302848.0,Bulgaria
406,BG,08,1,156606072.0,173044051.0,200286284.0,208174111.0,228489782.0,274885687.0,Bulgaria
407,BG,08,2,102415135.0,106688719.0,112810861.0,104306322.0,104477606.0,127872161.0,Bulgaria
408,BG,09,1,126362743.0,137907489.0,133441877.0,128181698.0,134778303.0,137342330.0,Bulgaria
409,BG,09,2,95285917.0,94722184.0,90191201.0,98546437.0,101867243.0,96689237.0,Bulgaria
410,BG,10,1,62684917.0,119710893.0,67189123.0,85791527.0,94180763.0,106402302.0,Bulgaria
411,BG,10,2,1031253000.0,932986254.0,1039830613.0,1353965987.0,1171725896.0,1677003472.0,Bulgaria
412,BG,11,1,34293331.0,32670518.0,32776613.0,26910213.0,25952999.0,28011968.0,Bulgaria
413,BG,11,2,42782093.0,50386964.0,48407830.0,56759711.0,56090474.0,61810580.0,Bulgaria
414,BG,12,1,164946173.0,194958748.0,218913279.0,314001299.0,523288517.0,449278128.0,Bulgaria
415,BG,12,2,662173391.0,608091880.0,582605964.0,595696281.0,614728473.0,831152183.0,Bulgaria
416,BG,13,1,8412620.0,16131558.0,24700341.0,26624091.0,20680959.0,19076701.0,Bulgaria
417,BG,13,2,2292098.0,2813008.0,2201932.0,3167215.0,2443054.0,3333625.0,Bulgaria
418,BG,14,1,737512.0,278005.0,386136.0,688733.0,838706.0,1307751.0,Bulgaria
419,BG,14,2,583488.0,546206.0,400396.0,409761.0,1256313.0,1134171.0,Bulgaria
420,BG,15,1,109224064.0,117850430.0,118913504.0,123056165.0,175960260.0,296644878.0,Bulgaria
421,BG,15,2,253389746.0,307792951.0,326259087.0,322598791.0,435054314.0,712934397.0,Bulgaria
422,BG,16,1,47696684.0,51496190.0,57876665.0,61580766.0,66941571.0,73474470.0,Bulgaria
423,BG,16,2,68091852.0,78218309.0,87146691.0,85763841.0,92985093.0,101221730.0,Bulgaria
424,BG,17,1,148381087.0,140344855.0,119304697.0,131114248.0,133817979.0,137385094.0,Bulgaria
425,BG,17,2,86617093.0,96972801.0,93033550.0,93996894.0,94340979.0,122698710.0,Bulgaria
426,BG,18,1,206974277.0,197709648.0,221013165.0,258977009.0,263832114.0,285946091.0,Bulgaria
427,BG,18,2,157935494.0,148241884.0,179505927.0,223102740.0,244764769.0,250933670.0,Bulgaria
428,BG,19,1,130249205.0,145718923.0,157263044.0,179894440.0,188209093.0,230419771.0,Bulgaria
429,BG,19,2,229159121.0,253792142.0,260260473.0,285728111.0,268978293.0,305889992.0,Bulgaria
430,BG,20,1,120874152.0,127004827.0,132883629.0,147147143.0,157043599.0,165022596.0,Bulgaria
431,BG,20,2,126150937.0,134856879.0,136080297.0,142871815.0,157553188.0,164902325.0,Bulgaria
432,BG,21,1,175346059.0,185844044.0,192276863.0,209567701.0,221732749.0,259668841.0,Bulgaria
433,BG,21,2,84447649.0,95041147.0,99719401.0,111353587.0,134907341.0,149786270.0,Bulgaria
434,BG,22,1,228450005.0,234541230.0,267375225.0,335647180.0,346194185.0,359787486.0,Bulgaria
435,BG,22,2,128191702.0,136865274.0,149981769.0,218462214.0,271420400.0,213749058.0,Bulgaria
436,BG,23,1,127155980.0,127569850.0,137746204.0,144419195.0,155691976.0,174430026.0,Bulgaria
437,BG,23,2,211623631.0,218296414.0,267539212.0,293430073.0,334114909.0,376131746.0,Bulgaria
438,BG,24,1,183696514.0,187816545.0,222028853.0,270635597.0,261047793.0,291834475.0,Bulgaria
439,BG,24,2,329033272.0,277902610.0,228274271.0,195005596.0,168698033.0,169854297.0,Bulgaria
440,BG,25,1,101908345.0,105889127.0,102552084.0,103088651.0,100070205.0,137535006.0,Bulgaria
441,BG,25,2,100386198.0,107545922.0,97659404.0,94494863.0,93869604.0,115999329.0,Bulgaria
442,BG,26,1,1052288584.0,1741197472.0,1837605983.0,1536733243.0,1903470624.0,2065428079.0,Bulgaria
443,BG,26,2,495880781.0,513250081.0,586488291.0,805165071.0,891574037.0,1082629179.0,Bulgaria
444,BG,27,1,3237763043.0,4218754078.0,4296215175.0,4582744302.0,2521938866.0,4388055937.0,Bulgaria
445,BG,27,2,2081388758.0,2639613648.0,2407749710.0,2754992783.0,1261804061.0,1935713679.0,Bulgaria
446,BG,28,1,81445643.0,90446845.0,123379039.0,156069002.0,138153477.0,194542620.0,Bulgaria
447,BG,28,2,218348178.0,280745723.0,296909972.0,309948581.0,244632551.0,322443013.0,Bulgaria
448,BG,29,1,233014674.0,259355566.0,285524174.0,276678555.0,262912269.0,314784198.0,Bulgaria
449,BG,29,2,75834634.0,78410835.0,90085826.0,97627593.0,96885654.0,105999079.0,Bulgaria
450,BG,30,1,1124211785.0,1256020549.0,1338761586.0,1418874483.0,1489045378.0,1756309140.0,Bulgaria
451,BG,30,2,770442618.0,865003211.0,905626929.0,996276183.0,1016695731.0,953376311.0,Bulgaria
452,BG,31,1,236119291.0,273734221.0,251520181.0,282239267.0,202088533.0,403371230.0,Bulgaria
453,BG,31,2,220072317.0,214023425.0,189970444.0,236072265.0,157807232.0,297465361.0,Bulgaria
454,BG,32,1,175936439.0,198479023.0,202958672.0,206594287.0,203528063.0,246666558.0,Bulgaria
455,BG,32,2,24725642.0,32768334.0,34934955.0,40756254.0,39379457.0,41216674.0,Bulgaria
456,BG,33,1,276888317.0,267789402.0,283849083.0,312913604.0,325353743.0,369672993.0,Bulgaria
457,BG,33,2,266386946.0,293311456.0,312283414.0,311674654.0,374605943.0,392710411.0,Bulgaria
458,BG,34,1,144109147.0,151382327.0,157369425.0,167511711.0,178489740.0,194668505.0,Bulgaria
459,BG,34,2,74120464.0,87107236.0,88723071.0,95111041.0,118820114.0,94913105.0,Bulgaria
460,BG,35,1,63024983.0,59027275.0,61356483.0,63329321.0,66872030.0,70812810.0,Bulgaria
461,BG,35,2,70267266.0,84728651.0,87823489.0,94665261.0,96848066.0,80374269.0,Bulgaria
462,BG,36,1,29620097.0,32087339.0,21549021.0,17772040.0,12193654.0,17588313.0,Bulgaria
463,BG,36,2,9478225.0,8350640.0,13849759.0,11082072.0,8698097.0,13269945.0,Bulgaria
464,BG,37,1,13982227.0,13294081.0,13210720.0,11182150.0,9254819.0,11338758.0,Bulgaria
465,BG,37,2,1617092.0,4396101.0,5822428.0,6775445.0,4518946.0,6334884.0,Bulgaria
466,BG,38,1,611112385.0,686719712.0,671309318.0,725212944.0,695494481.0,937818941.0,Bulgaria
467,BG,38,2,318426757.0,402710501.0,425290237.0,521623511.0,502652362.0,903846241.0,Bulgaria
468,BG,39,1,1219340575.0,1347017940.0,1443782361.0,1490977141.0,1443052191.0,1992609569.0,Bulgaria
469,BG,39,2,687081193.0,761952767.0,840030657.0,935495677.0,961626065.0,1239295173.0,Bulgaria
470,BG,40,1,319283997.0,350177909.0,367041386.0,393948675.0,369499230.0,450366932.0,Bulgaria
471,BG,40,2,269104854.0,306693498.0,298485263.0,327080536.0,329814160.0,356414374.0,Bulgaria
472,BG,41,1,91563851.0,78849942.0,76612078.0,72043833.0,51952336.0,50082973.0,Bulgaria
473,BG,41,2,22602148.0,20186585.0,17152162.0,16679216.0,11408560.0,12630945.0,Bulgaria
474,BG,42,1,77206195.0,70158275.0,76935804.0,69134390.0,62415488.0,64066995.0,Bulgaria
475,BG,42,2,59524568.0,61085790.0,66296508.0,71306668.0,68595688.0,60507628.0,Bulgaria
476,BG,43,1,3554140.0,5679149.0,12102521.0,6072301.0,1712182.0,4409911.0,Bulgaria
477,BG,43,2,2821736.0,12504452.0,26073737.0,15902787.0,8811299.0,10704121.0,Bulgaria
478,BG,44,1,172726241.0,192075883.0,214083680.0,235434131.0,216792711.0,294537806.0,Bulgaria
479,BG,44,2,284842212.0,308699638.0,298050106.0,306375132.0,309285606.0,401376090.0,Bulgaria
480,BG,45,1,2741976.0,3910886.0,4020208.0,3348945.0,2841318.0,3099230.0,Bulgaria
481,BG,45,2,739401.0,1179406.0,1659878.0,2089008.0,1632314.0,1799750.0,Bulgaria
482,BG,46,1,994666.0,1249032.0,968371.0,1902738.0,2174918.0,3274521.0,Bulgaria
483,BG,46,2,210901.0,246658.0,365030.0,615014.0,1232206.0,1594057.0,Bulgaria
