,iso2,partner_iso2,flow,sum_2016,sum_2017,sum_2018,sum_2019,sum_2020,sum_2021,ISO3,name
8941,SK,SE,1,439750796.0,492756916.0,513953169.0,594468155.0,515938851.0,609447587.0,SVK,Slovakia
8942,SK,SE,2,1093226697.0,1067356118.0,1078664629.0,1093947219.0,1020382957.0,1209683187.0,SVK,Slovakia
8943,SK,FI,1,141515031.0,150227751.0,164880871.0,196851425.0,220984392.0,186487650.0,SVK,Slovakia
8944,SK,FI,2,206205287.0,214591009.0,229397095.0,250391073.0,247126285.0,279971216.0,SVK,Slovakia
8945,SK,LI,1,778137.0,939336.0,1202298.0,4871463.0,4613449.0,1522337.0,SVK,Slovakia
8946,SK,LI,2,8814565.0,9243961.0,9877169.0,10738631.0,9462485.0,10559084.0,SVK,Slovakia
8947,SK,AT,1,6626068614.0,7377544480.0,7894083897.0,7197307647.0,6410682308.0,6794356060.0,SVK,Slovakia
8948,SK,AT,2,3978489365.0,4460292420.0,4579024078.0,4538342378.0,4164178418.0,4872079288.0,SVK,Slovakia
8949,SK,CH,1,435144528.0,361245556.0,342370415.0,356815897.0,351817630.0,350035793.0,SVK,Slovakia
8950,SK,CH,2,1083452617.0,1169190780.0,1182289265.0,1161041044.0,1107907903.0,1233496812.0,SVK,Slovakia
8951,SK,FO,2,550332.0,1641545.0,75575.0,216554.0,1393568.0,846027.0,SVK,Slovakia
8952,SK,AD,1,43470.0,22321.0,327.0,2793.0,1713.0,709.0,SVK,Slovakia
8953,SK,AD,2,105739.0,72607.0,106131.0,244497.0,227508.0,258343.0,SVK,Slovakia
8954,SK,GI,1,88.0,0.0,1233.0,5722.0,64003.0,21134.0,SVK,Slovakia
8955,SK,GI,2,2262101.0,953115.0,743292.0,1207757.0,11226775.0,18099025.0,SVK,Slovakia
8956,SK,MT,1,9254564.0,8535386.0,9248825.0,10789281.0,12854971.0,21604159.0,SVK,Slovakia
8957,SK,MT,2,9646506.0,15140989.0,10739558.0,11060086.0,18815409.0,13719046.0,SVK,Slovakia
8958,SK,SM,1,173768.0,222874.0,262595.0,246882.0,220112.0,305821.0,SVK,Slovakia
8959,SK,SM,2,7280810.0,9753445.0,10883927.0,8008630.0,6192796.0,9713852.0,SVK,Slovakia
8960,SK,TR,1,335367168.0,333142266.0,410279320.0,393748285.0,411570710.0,540662004.0,SVK,Slovakia
8961,SK,TR,2,816140904.0,709402506.0,526055083.0,520796623.0,673871613.0,689161454.0,SVK,Slovakia
8962,SK,EE,1,26682408.0,36072236.0,45787590.0,27552012.0,27255848.0,63441817.0,SVK,Slovakia
8963,SK,EE,2,94360277.0,137821296.0,103435974.0,113743738.0,96496597.0,128995582.0,SVK,Slovakia
8964,SK,LV,1,43998322.0,45908291.0,66635040.0,56731718.0,53357021.0,65545140.0,SVK,Slovakia
8965,SK,LV,2,178569882.0,159834001.0,155365498.0,150124650.0,124535898.0,154067090.0,SVK,Slovakia
8966,SK,LT,1,74721563.0,79125805.0,73486100.0,84419750.0,85102502.0,119656423.0,SVK,Slovakia
8967,SK,LT,2,161903510.0,172868629.0,173722396.0,194859382.0,188499583.0,235530081.0,SVK,Slovakia
8968,SK,PL,1,4545282895.0,4938720846.0,5482158726.0,6054540493.0,5700428577.0,6992669787.0,SVK,Slovakia
8969,SK,PL,2,5398883110.0,5797163489.0,6194646712.0,6059283814.0,5966470229.0,7402211451.0,SVK,Slovakia
8970,SK,CZ,1,11578886114.0,12057292670.0,12567438217.0,13128924714.0,12954072066.0,15126590624.0,SVK,Slovakia
8971,SK,CZ,2,8241569827.0,8531548789.0,9442511653.0,8874209076.0,7958695239.0,10343120628.0,SVK,Slovakia
8972,SK,HU,1,4195587662.0,4665102689.0,5231027916.0,5763449177.0,5378339667.0,5909389464.0,SVK,Slovakia
8973,SK,HU,2,4241256945.0,4898676252.0,4816969973.0,5189209691.0,4780316350.0,6097874572.0,SVK,Slovakia
8974,SK,RO,1,952513549.0,1053426331.0,1593136873.0,1809749979.0,1336999237.0,1684114236.0,SVK,Slovakia
8975,SK,RO,2,1589908075.0,1832738219.0,2013858828.0,2081520274.0,1945313624.0,2162226951.0,SVK,Slovakia
8976,SK,BG,1,152875354.0,195924156.0,238433635.0,298716840.0,263811682.0,332536871.0,SVK,Slovakia
8977,SK,BG,2,397438925.0,481886678.0,502366492.0,527135831.0,462736275.0,565820717.0,SVK,Slovakia
8978,SK,AL,1,2397431.0,2292541.0,3054688.0,2479748.0,10336677.0,35381562.0,SVK,Slovakia
8979,SK,AL,2,30217598.0,33905615.0,22889470.0,28135025.0,36102198.0,39341190.0,SVK,Slovakia
8980,SK,UA,1,442872599.0,611225806.0,651980779.0,543289366.0,349040105.0,867530534.0,SVK,Slovakia
8981,SK,UA,2,408738278.0,524680069.0,494336944.0,626517191.0,666027205.0,776076040.0,SVK,Slovakia
8982,SK,BY,1,81072521.0,47327823.0,79200337.0,78085674.0,64906165.0,42751669.0,SVK,Slovakia
8983,SK,BY,2,74379465.0,78447656.0,77089020.0,83306773.0,80766321.0,67583622.0,SVK,Slovakia
8984,SK,MD,1,11724637.0,17997611.0,37674079.0,26984867.0,27923032.0,30004902.0,SVK,Slovakia
8985,SK,MD,2,18917463.0,28946757.0,33292597.0,33954754.0,37395368.0,41543463.0,SVK,Slovakia
8986,SK,RU,1,2697583352.0,3041182379.0,3947960276.0,3303437423.0,2456747544.0,4213406570.0,SVK,Slovakia
8987,SK,RU,2,1416410445.0,1561237333.0,1543119379.0,1449632763.0,1183379466.0,1344599875.0,SVK,Slovakia
8988,SK,GE,1,1774308.0,245012.0,301545.0,288353.0,178231.0,97822.0,SVK,Slovakia
8989,SK,GE,2,27788433.0,11985549.0,15282316.0,13439242.0,17124074.0,19080394.0,SVK,Slovakia
8990,SK,AM,1,147086.0,85611.0,248298.0,416497.0,6705464.0,12183572.0,SVK,Slovakia
8991,SK,AM,2,1530488.0,3552215.0,3412963.0,3472437.0,11873154.0,12975743.0,SVK,Slovakia
8992,SK,AZ,1,6056916.0,570461.0,240864.0,729386.0,25917.0,1391801.0,SVK,Slovakia
8993,SK,AZ,2,24381700.0,61881613.0,28000504.0,14047592.0,15312716.0,18527464.0,SVK,Slovakia
8994,SK,KZ,1,7312049.0,8036577.0,4540146.0,1558111.0,1398398.0,3212077.0,SVK,Slovakia
8995,SK,KZ,2,19185899.0,31041300.0,30363746.0,27615397.0,38501816.0,53682450.0,SVK,Slovakia
8996,SK,TM,1,120000.0,0.0,0.0,0.0,0.0,0.0,SVK,Slovakia
8997,SK,TM,2,1391161.0,1645767.0,1545551.0,765952.0,984590.0,247637.0,SVK,Slovakia
8998,SK,UZ,1,942280.0,449895.0,133012.0,1866698.0,644706.0,151306.0,SVK,Slovakia
8999,SK,UZ,2,5149053.0,6533959.0,10722361.0,14415338.0,12015130.0,20199016.0,SVK,Slovakia
9000,SK,TJ,1,3514.0,0.0,0.0,1287.0,3500.0,35.0,SVK,Slovakia
9001,SK,TJ,2,1030182.0,263251.0,644555.0,402677.0,917357.0,510937.0,SVK,Slovakia
9002,SK,KG,1,9.0,34257.0,3119.0,597893.0,143.0,1.0,SVK,Slovakia
9003,SK,KG,2,1185488.0,830673.0,2509271.0,2234356.0,2155152.0,1975638.0,SVK,Slovakia
9004,SK,SI,1,1030649997.0,971005153.0,933971522.0,930288396.0,811978153.0,927026454.0,SVK,Slovakia
9005,SK,SI,2,468632705.0,519318041.0,594455526.0,629043225.0,571106839.0,788646279.0,SVK,Slovakia
9006,SK,HR,1,193979695.0,179262128.0,157500641.0,163547834.0,143699600.0,188922723.0,SVK,Slovakia
9007,SK,HR,2,344155200.0,442135498.0,439905559.0,488895206.0,466272681.0,624830046.0,SVK,Slovakia
9008,SK,BA,1,59152378.0,63863191.0,70927239.0,61545354.0,57156806.0,68747208.0,SVK,Slovakia
9009,SK,BA,2,86138379.0,100779641.0,101780029.0,107926723.0,107051574.0,131290277.0,SVK,Slovakia
9010,SK,XK,1,1034227.0,175741.0,297582.0,353025.0,220134.0,2335419.0,SVK,Slovakia
9011,SK,XK,2,14962154.0,13355771.0,13360562.0,15619728.0,17263673.0,16345548.0,SVK,Slovakia
9012,SK,MK,1,40358133.0,26858100.0,56826023.0,64737036.0,87539940.0,132766400.0,SVK,Slovakia
9013,SK,MK,2,52866329.0,59096734.0,66123481.0,79182391.0,73721409.0,88386087.0,SVK,Slovakia
9014,SK,ME,1,304406.0,148090.0,115450.0,98103.0,141843.0,741574.0,SVK,Slovakia
9015,SK,ME,2,20646276.0,15820129.0,18413495.0,24431994.0,15765401.0,16762577.0,SVK,Slovakia
9016,SK,XS,1,327814073.0,379480745.0,411745943.0,431541130.0,326975736.0,375895562.0,SVK,Slovakia
9017,SK,XS,2,318273506.0,351328992.0,375347795.0,367877788.0,347828701.0,470681815.0,SVK,Slovakia
9018,SK,MA,1,8488132.0,21967064.0,28398093.0,35652100.0,41544447.0,47495853.0,SVK,Slovakia
9019,SK,MA,2,103265046.0,97232316.0,119117986.0,169299960.0,115268725.0,181119487.0,SVK,Slovakia
9020,SK,DZ,1,22095.0,42309.0,4679.0,112194.0,18534.0,29264.0,SVK,Slovakia
9021,SK,DZ,2,36431167.0,25074470.0,83668524.0,31275717.0,17042094.0,21989962.0,SVK,Slovakia
9022,SK,TN,1,71632684.0,68084957.0,76304303.0,87801951.0,96880755.0,124375485.0,SVK,Slovakia
9023,SK,TN,2,58707870.0,62962454.0,61936944.0,67242464.0,58590767.0,63735032.0,SVK,Slovakia
9024,SK,LY,1,9569.0,6566.0,0.0,118.0,0.0,20.0,SVK,Slovakia
9025,SK,LY,2,860858.0,936054.0,1784713.0,2261241.0,2994205.0,5089352.0,SVK,Slovakia
9026,SK,EG,1,36983798.0,49631821.0,45547199.0,173347160.0,171270384.0,270636671.0,SVK,Slovakia
9027,SK,EG,2,198284644.0,83351536.0,125128043.0,180893910.0,178723195.0,307422969.0,SVK,Slovakia
9028,SK,SD,1,3163040.0,2441391.0,614952.0,3856470.0,2394131.0,1663289.0,SVK,Slovakia
9029,SK,SD,2,4164426.0,4892698.0,2121090.0,2706871.0,2287309.0,3085279.0,SVK,Slovakia
9030,SK,SS,1,352.0,0.0,0.0,0.0,37.0,0.0,SVK,Slovakia
9031,SK,SS,2,11022.0,10155.0,0.0,11856.0,18706.0,8013.0,SVK,Slovakia
9032,SK,MR,2,600277.0,135281.0,100972.0,21017.0,581233.0,903109.0,SVK,Slovakia
9033,SK,ML,1,1136.0,13.0,187.0,0.0,630.0,7.0,SVK,Slovakia
9034,SK,ML,2,5292651.0,4113269.0,6911273.0,9070864.0,1953504.0,2060725.0,SVK,Slovakia
9035,SK,BF,1,980.0,310.0,328.0,565.0,0.0,0.0,SVK,Slovakia
9036,SK,BF,2,1539768.0,1658803.0,701203.0,948081.0,809515.0,583071.0,SVK,Slovakia
9037,SK,NE,1,20.0,158.0,1241.0,0.0,1173.0,11524.0,SVK,Slovakia
9038,SK,NE,2,64982.0,21428.0,127242.0,166776.0,1126984.0,768870.0,SVK,Slovakia
9039,SK,TD,2,5730.0,31150.0,466628.0,0.0,3963.0,43041.0,SVK,Slovakia
9040,SK,CV,2,60253.0,14167.0,40231.0,2658.0,27256.0,61251.0,SVK,Slovakia
9041,SK,SN,1,2310.0,1417.0,1323.0,10026.0,13694.0,5084.0,SVK,Slovakia
9042,SK,SN,2,4053185.0,5414741.0,5244393.0,4480769.0,2657089.0,3196249.0,SVK,Slovakia
9043,SK,GM,2,80282.0,287936.0,470688.0,25156.0,73141.0,17910.0,SVK,Slovakia
9044,SK,GW,2,9184.0,0.0,18038.0,20898.0,0.0,0.0,SVK,Slovakia
9045,SK,GN,1,524.0,149000.0,844.0,10.0,2000.0,24320.0,SVK,Slovakia
9046,SK,GN,2,32264.0,53844.0,1701266.0,3739341.0,834966.0,1823308.0,SVK,Slovakia
9047,SK,SL,1,12561.0,0.0,175.0,178.0,967.0,234.0,SVK,Slovakia
9048,SK,SL,2,86609.0,27002.0,5550.0,119330.0,302761.0,123456.0,SVK,Slovakia
9049,SK,LR,1,182.0,0.0,0.0,0.0,231253.0,88.0,SVK,Slovakia
9050,SK,LR,2,763198.0,7254062.0,2604940.0,1380642.0,3937709.0,2197864.0,SVK,Slovakia
9051,SK,CI,1,2570893.0,8795123.0,4331736.0,27330.0,380361.0,2753510.0,SVK,Slovakia
9052,SK,CI,2,5600268.0,6440466.0,2535078.0,4161724.0,7094570.0,9700295.0,SVK,Slovakia
9053,SK,GH,1,41189.0,30950.0,5641.0,44890.0,4659.0,7829.0,SVK,Slovakia
9054,SK,GH,2,5658107.0,5093085.0,4534281.0,4397254.0,6558172.0,6315181.0,SVK,Slovakia
9055,SK,TG,2,1845120.0,1420643.0,3407294.0,2506735.0,1566586.0,1502943.0,SVK,Slovakia
9056,SK,BJ,1,1074.0,545.0,5934.0,5471.0,5776.0,7934.0,SVK,Slovakia
9057,SK,BJ,2,713479.0,2074101.0,1911503.0,2808605.0,3676489.0,2905167.0,SVK,Slovakia
9058,SK,NG,1,877687.0,4329112.0,3218931.0,3049777.0,945079.0,10497.0,SVK,Slovakia
9059,SK,NG,2,13780802.0,9826073.0,8772934.0,12907363.0,10003827.0,9390777.0,SVK,Slovakia
9060,SK,CM,1,1768185.0,4301923.0,79151.0,691.0,4021.0,506900.0,SVK,Slovakia
9061,SK,CM,2,2307673.0,2202359.0,1191864.0,1736334.0,1605967.0,1302304.0,SVK,Slovakia
9062,SK,CF,2,54401.0,59384.0,25555.0,113080.0,25653.0,40680.0,SVK,Slovakia
9063,SK,GQ,2,26698.0,28060.0,48489.0,82719.0,24275.0,16616.0,SVK,Slovakia
9064,SK,GA,2,646443.0,693495.0,962690.0,1936114.0,904148.0,1278693.0,SVK,Slovakia
9065,SK,CG,1,2369857.0,4264186.0,1767032.0,3850.0,68.0,0.0,SVK,Slovakia
9066,SK,CG,2,526841.0,451184.0,575106.0,1111544.0,1543929.0,3173066.0,SVK,Slovakia
9067,SK,CD,1,13193.0,6213.0,116874.0,16776.0,37657.0,5051.0,SVK,Slovakia
9068,SK,CD,2,1288387.0,2150020.0,2631554.0,2783075.0,605582.0,1176733.0,SVK,Slovakia
9069,SK,RW,1,7341.0,4762.0,57620.0,89.0,0.0,586.0,SVK,Slovakia
9070,SK,RW,2,37890.0,186347.0,337117.0,3471196.0,3077136.0,5081393.0,SVK,Slovakia
9071,SK,BI,2,131.0,0.0,0.0,66832.0,0.0,66866.0,SVK,Slovakia
9072,SK,AO,1,2478.0,0.0,262018.0,73.0,12332.0,0.0,SVK,Slovakia
9073,SK,AO,2,4022141.0,1297650.0,1454033.0,8046798.0,17535908.0,1722961.0,SVK,Slovakia
9074,SK,ET,1,640754.0,554462.0,735119.0,745052.0,967166.0,629468.0,SVK,Slovakia
9075,SK,ET,2,6206247.0,4886019.0,655111.0,1937261.0,1864729.0,1116070.0,SVK,Slovakia
9076,SK,DJ,2,159679.0,327607.0,285466.0,142161.0,23428.0,132593.0,SVK,Slovakia
9077,SK,SO,1,29392.0,0.0,311.0,0.0,396.0,3874.0,SVK,Slovakia
9078,SK,SO,2,69122.0,1402633.0,51304.0,304618.0,260464.0,662426.0,SVK,Slovakia
9079,SK,KE,1,72508.0,43963.0,24268.0,491015.0,259975.0,1218574.0,SVK,Slovakia
9080,SK,KE,2,3843924.0,5088570.0,4429674.0,4703601.0,9993968.0,9786065.0,SVK,Slovakia
9081,SK,UG,1,13141.0,141537.0,5005.0,23800.0,19713.0,19797.0,SVK,Slovakia
9082,SK,UG,2,1098753.0,1696695.0,810411.0,1282219.0,2209828.0,6471733.0,SVK,Slovakia
9083,SK,TZ,1,21266.0,17792.0,6917.0,59142.0,481.0,17710.0,SVK,Slovakia
9084,SK,TZ,2,440172.0,2697958.0,2060453.0,1023899.0,3525815.0,3403039.0,SVK,Slovakia
9085,SK,SC,1,9839.0,9940.0,9003.0,13253.0,6103.0,5267.0,SVK,Slovakia
9086,SK,SC,2,747526.0,424927.0,247255.0,293409.0,239921.0,137887.0,SVK,Slovakia
9087,SK,MZ,1,12793991.0,46845376.0,68262733.0,75722112.0,51094304.0,53829458.0,SVK,Slovakia
9088,SK,MZ,2,922509.0,1825640.0,2599213.0,2432798.0,2017353.0,1388372.0,SVK,Slovakia
9089,SK,MG,1,100470.0,140801.0,166709.0,116435.0,229830.0,539058.0,SVK,Slovakia
9090,SK,MG,2,1729361.0,2158349.0,1688029.0,1922617.0,2505473.0,2983819.0,SVK,Slovakia
9091,SK,MU,1,296761.0,135139.0,322976.0,124896.0,172170.0,213275.0,SVK,Slovakia
9092,SK,MU,2,5065210.0,6186614.0,5768618.0,6937090.0,4244748.0,3392420.0,SVK,Slovakia
9093,SK,KM,2,11432.0,2825.0,20366.0,39574.0,132690.0,142962.0,SVK,Slovakia
9094,SK,ZM,2,430749.0,1250477.0,1448385.0,417386.0,350328.0,558328.0,SVK,Slovakia
9095,SK,ZW,1,8344.0,9938.0,11708.0,23679.0,121154.0,26376.0,SVK,Slovakia
9096,SK,ZW,2,92808.0,67639.0,82847.0,902000.0,4101899.0,2237563.0,SVK,Slovakia
9097,SK,MW,1,44.0,0.0,0.0,0.0,0.0,471.0,SVK,Slovakia
9098,SK,MW,2,152937.0,309240.0,977969.0,898367.0,358844.0,452560.0,SVK,Slovakia
9099,SK,ZA,1,2329435.0,2900632.0,31376983.0,32359450.0,3399200.0,6483406.0,SVK,Slovakia
9100,SK,ZA,2,102013873.0,108414818.0,120824578.0,128952931.0,107189444.0,136538677.0,SVK,Slovakia
9101,SK,NA,1,912.0,15628.0,68799.0,221502.0,1927.0,973.0,SVK,Slovakia
9102,SK,NA,2,1118171.0,616356.0,1201829.0,563370.0,108208.0,411579.0,SVK,Slovakia
9103,SK,BW,1,329.0,295.0,12443.0,0.0,23093.0,24950.0,SVK,Slovakia
9104,SK,BW,2,312342.0,405549.0,1721834.0,651894.0,354295.0,988099.0,SVK,Slovakia
9105,SK,SZ,1,118.0,0.0,0.0,0.0,588.0,191.0,SVK,Slovakia
9106,SK,SZ,2,164777.0,189577.0,1180.0,0.0,7496.0,151589.0,SVK,Slovakia
9107,SK,LS,1,4487.0,0.0,6982.0,278.0,26960.0,15710.0,SVK,Slovakia
9108,SK,US,1,329728180.0,441288286.0,346436560.0,504258085.0,463944695.0,407802874.0,SVK,Slovakia
9109,SK,US,2,1674158463.0,2059392877.0,2592872098.0,2480111720.0,2798555844.0,2746497742.0,SVK,Slovakia
9110,SK,CA,1,72339389.0,72895158.0,89510154.0,84534819.0,71981489.0,104927220.0,SVK,Slovakia
9111,SK,CA,2,265885691.0,277032823.0,313757219.0,203241699.0,234201100.0,262919903.0,SVK,Slovakia
9112,SK,GL,2,451010.0,3381.0,23.0,534.0,342018.0,6949.0,SVK,Slovakia
9113,SK,PM,2,1.0,0.0,0.0,0.0,0.0,0.0,SVK,Slovakia
9114,SK,MX,1,32745760.0,35726664.0,44757761.0,61893552.0,49632201.0,58869554.0,SVK,Slovakia
9115,SK,MX,2,130628619.0,130292353.0,263787687.0,253316959.0,166118691.0,230930910.0,SVK,Slovakia
9116,SK,BM,2,502.0,147.0,8062.0,8007.0,8063.0,3266.0,SVK,Slovakia
9117,SK,GT,1,7090.0,22285.0,68372.0,49780.0,3433.0,1069709.0,SVK,Slovakia
9118,SK,GT,2,4267905.0,3698507.0,7961327.0,6610417.0,7367817.0,6733368.0,SVK,Slovakia
9119,SK,BZ,1,20.0,0.0,564.0,11105.0,4117.0,259.0,SVK,Slovakia
9120,SK,HN,1,1461688.0,1637470.0,1551229.0,1306164.0,754252.0,1102226.0,SVK,Slovakia
9121,SK,HN,2,312019.0,666011.0,679813.0,1148790.0,560701.0,339870.0,SVK,Slovakia
9122,SK,SV,1,219825.0,89635.0,13232.0,19397.0,30026.0,187859.0,SVK,Slovakia
9123,SK,SV,2,422059.0,615979.0,145104.0,225831.0,513276.0,414995.0,SVK,Slovakia
9124,SK,NI,1,80813.0,114831.0,417919.0,1088312.0,1807061.0,1507908.0,SVK,Slovakia
9125,SK,NI,2,2001707.0,3114360.0,554517.0,166671.0,69467.0,7247.0,SVK,Slovakia
9126,SK,CR,1,406597.0,522161.0,493454.0,429089.0,199268.0,453102.0,SVK,Slovakia
9127,SK,CR,2,2847014.0,1578526.0,1692799.0,4052441.0,5947869.0,5402494.0,SVK,Slovakia
9128,SK,PA,1,71.0,22437.0,283.0,6419.0,59901.0,639.0,SVK,Slovakia
9129,SK,PA,2,3613035.0,3300796.0,4534147.0,4997655.0,1786201.0,4540346.0,SVK,Slovakia
9130,SK,AI,2,49707.0,0.0,194.0,54411.0,3533.0,4195.0,SVK,Slovakia
9131,SK,CU,1,748196.0,5520843.0,1230402.0,674722.0,720919.0,788190.0,SVK,Slovakia
9132,SK,CU,2,7661579.0,23372268.0,28983773.0,17218903.0,3438381.0,10487803.0,SVK,Slovakia
9133,SK,KN,1,104605.0,110750.0,129513.0,187883.0,139509.0,128630.0,SVK,Slovakia
9134,SK,HT,1,1420.0,6855.0,8341.0,14940.0,20831.0,20881.0,SVK,Slovakia
9135,SK,HT,2,180252.0,67606.0,0.0,1340.0,0.0,3750.0,SVK,Slovakia
9136,SK,BS,2,174890.0,1872.0,201942.0,63951.0,192701.0,2250.0,SVK,Slovakia
9137,SK,TC,1,115.0,26.0,5.0,0.0,92.0,304.0,SVK,Slovakia
9138,SK,TC,2,50711.0,0.0,169539.0,31605.0,54.0,0.0,SVK,Slovakia
9139,SK,DO,1,204221.0,177685.0,203212.0,377095.0,192685.0,464621.0,SVK,Slovakia
9140,SK,DO,2,2713369.0,925074.0,3602671.0,4616602.0,2562367.0,3069561.0,SVK,Slovakia
9141,SK,VI,2,2015.0,4292.0,1038.0,112332.0,112896.0,29001.0,SVK,Slovakia
9142,SK,AG,1,275.0,0.0,0.0,0.0,0.0,41.0,SVK,Slovakia
9143,SK,AG,2,6875.0,3936.0,6960.0,4097.0,300.0,10045.0,SVK,Slovakia
9144,SK,DM,1,110.0,0.0,1894.0,0.0,125.0,32.0,SVK,Slovakia
9145,SK,DM,2,1291.0,7271.0,341.0,20984.0,7906.0,4193.0,SVK,Slovakia
9146,SK,KY,2,223650.0,338671.0,142931.0,537379.0,366619.0,489623.0,SVK,Slovakia
9147,SK,JM,1,125.0,276.0,0.0,0.0,496.0,7235.0,SVK,Slovakia
9148,SK,JM,2,298231.0,1574206.0,2052248.0,1823894.0,2019849.0,1568666.0,SVK,Slovakia
9149,SK,LC,1,15351.0,50740.0,12743.0,57717.0,31146.0,1099.0,SVK,Slovakia
9150,SK,LC,2,34096.0,94175.0,158840.0,37127.0,0.0,14806.0,SVK,Slovakia
9151,SK,BL,2,256.0,41045.0,737.0,599.0,280.0,170.0,SVK,Slovakia
9152,SK,VG,1,56482.0,29727.0,34526.0,1606.0,0.0,0.0,SVK,Slovakia
9153,SK,VG,2,21844.0,0.0,1378.0,2267.0,1118.0,191713.0,SVK,Slovakia
9154,SK,BB,1,310976.0,577464.0,408803.0,372242.0,149414.0,123929.0,SVK,Slovakia
9155,SK,BB,2,2720.0,9343.0,109.0,280.0,15329.0,29802.0,SVK,Slovakia
9156,SK,TT,1,665.0,0.0,0.0,0.0,64.0,8842.0,SVK,Slovakia
9157,SK,TT,2,2014253.0,990461.0,1522791.0,6764236.0,5958273.0,5092817.0,SVK,Slovakia
9158,SK,AW,2,7903.0,24462.0,10886.0,115620.0,215012.0,59358.0,SVK,Slovakia
9159,SK,CW,2,358892.0,308716.0,221234.0,469224.0,265723.0,232231.0,SVK,Slovakia
9160,SK,BQ,2,16761.0,1275.0,1221.0,11657.0,0.0,0.0,SVK,Slovakia
9161,SK,SX,1,35.0,0.0,0.0,0.0,0.0,9092.0,SVK,Slovakia
9162,SK,SX,2,174930.0,70865.0,149767.0,138313.0,0.0,95368.0,SVK,Slovakia
9163,SK,CO,1,41126.0,3827575.0,7944633.0,21555725.0,4986255.0,3213776.0,SVK,Slovakia
9164,SK,CO,2,13043933.0,9861354.0,66035851.0,72931340.0,36760550.0,50452113.0,SVK,Slovakia
9165,SK,VE,1,746.0,292772.0,52012.0,19072.0,1167.0,3662.0,SVK,Slovakia
9166,SK,VE,2,2054978.0,1140185.0,5547426.0,497936.0,264028.0,385374.0,SVK,Slovakia
9167,SK,GY,1,31966.0,0.0,33199.0,0.0,0.0,6541.0,SVK,Slovakia
9168,SK,GY,2,178304.0,195750.0,150028.0,221351.0,96528.0,135919.0,SVK,Slovakia
9169,SK,SR,2,60419.0,36160.0,18696.0,51794.0,23211.0,0.0,SVK,Slovakia
9170,SK,EC,1,1677907.0,2688335.0,2394315.0,2005947.0,2683017.0,2825115.0,SVK,Slovakia
9171,SK,EC,2,1934364.0,4944045.0,3328723.0,21298927.0,17080361.0,16316689.0,SVK,Slovakia
9172,SK,PE,1,13277624.0,12152913.0,8861094.0,903924.0,10385609.0,14979136.0,SVK,Slovakia
9173,SK,PE,2,6844567.0,8295536.0,8010621.0,12638816.0,8994850.0,13469217.0,SVK,Slovakia
9174,SK,BR,1,29535155.0,23755903.0,46394197.0,27069204.0,11942701.0,17539428.0,SVK,Slovakia
9175,SK,BR,2,42853124.0,52202416.0,56999764.0,101569672.0,91603498.0,125456574.0,SVK,Slovakia
9176,SK,CL,1,831527.0,590589.0,905951.0,631490.0,1199486.0,1428681.0,SVK,Slovakia
9177,SK,CL,2,18689927.0,16974185.0,16282548.0,27330139.0,23796628.0,24727727.0,SVK,Slovakia
9178,SK,BO,1,164.0,69564.0,47583.0,87279.0,42.0,96540.0,SVK,Slovakia
9179,SK,BO,2,1621348.0,693521.0,1458233.0,616296.0,539489.0,728448.0,SVK,Slovakia
9180,SK,PY,1,12212.0,72382.0,26595.0,620.0,874.0,27939.0,SVK,Slovakia
9181,SK,PY,2,3517719.0,4271054.0,5385602.0,5678508.0,2165163.0,5194555.0,SVK,Slovakia
9182,SK,UY,1,997169.0,2601605.0,3404646.0,3078109.0,1710214.0,2003320.0,SVK,Slovakia
9183,SK,UY,2,1098365.0,713515.0,937021.0,3252386.0,2230701.0,2875213.0,SVK,Slovakia
9184,SK,AR,1,29050811.0,38345425.0,31677545.0,35954006.0,23257880.0,26094050.0,SVK,Slovakia
9185,SK,AR,2,16126661.0,15018049.0,11417511.0,10776132.0,18342636.0,23506384.0,SVK,Slovakia
9186,SK,FK,2,1126.0,957.0,4289.0,907.0,0.0,185.0,SVK,Slovakia
9187,SK,CY,1,71166002.0,54960727.0,33022313.0,21937911.0,19730279.0,32731495.0,SVK,Slovakia
9188,SK,CY,2,64866855.0,45027525.0,69860028.0,62927496.0,33967161.0,45498689.0,SVK,Slovakia
9189,SK,LB,1,79284.0,1876996.0,112225.0,163493.0,17123.0,130635.0,SVK,Slovakia
9190,SK,LB,2,41740350.0,30192113.0,18378403.0,25500560.0,18081713.0,8827301.0,SVK,Slovakia
9191,SK,SY,1,7115.0,0.0,0.0,33859.0,1.0,16208.0,SVK,Slovakia
9192,SK,SY,2,24965726.0,5895385.0,2435565.0,1238018.0,247127.0,1001084.0,SVK,Slovakia
9193,SK,IQ,1,6706.0,0.0,85.0,25927.0,902.0,31764.0,SVK,Slovakia
9194,SK,IQ,2,13925522.0,3971914.0,3344216.0,3571035.0,6872023.0,14494076.0,SVK,Slovakia
9195,SK,IR,1,9766642.0,7891254.0,9493602.0,3260603.0,4363713.0,7416834.0,SVK,Slovakia
9196,SK,IR,2,21096532.0,17721951.0,8587540.0,2403960.0,8269543.0,4479999.0,SVK,Slovakia
9197,SK,IL,1,12472632.0,17687766.0,23570781.0,12933577.0,16030713.0,21783395.0,SVK,Slovakia
9198,SK,IL,2,355718677.0,289393470.0,238119338.0,254237406.0,218514903.0,236773068.0,SVK,Slovakia
